region,year,source,consumptionElectricity,productionElectricity,energyPerCapita,elecPerCapita
South America,1983,nuclear,9.662,3.405,37.614000000000004,13.255999999999998
South America,1983,oil,1411.234,0.0,5494.0380000000005,0.0
South America,1983,other_renewables,12.135,3.801,47.242,14.799000000000001
South America,1983,renewables,690.8739999999999,233.33900000000003,2689.625,908.405
South America,1983,solar,0.0,0.0,0.0,0.0
South America,1983,wind,0.0,0.0,0.0,0.0
South America,1984,coal,156.72899999999998,0.0,0.0,0.0
South America,1984,gas,420.168,0.0,1601.184,0.0
South America,1984,hydro,748.1339999999999,253.005,2851.0,964.1560000000001
South America,1984,nuclear,17.831,6.284,67.95,23.947
South America,1984,oil,1390.818,0.0,5300.151999999999,0.0
South America,1984,other_renewables,11.635,3.645,44.336999999999996,13.889000000000001
South America,1984,renewables,759.768,256.65,2895.337,978.046
South America,1984,solar,0.0,0.0,0.0,0.0
South America,1984,wind,0.0,0.0,0.0,0.0
South America,1985,coal,179.825,10.415999999999999,0.0,38.872
South America,1985,gas,428.904,36.265,1600.6760000000002,135.342
South America,1985,hydro,809.94,273.907,3022.708,1022.225
South America,1985,nuclear,25.955,9.147,96.863,34.137
South America,1985,oil,1397.078,24.534000000000002,5213.916,91.561
South America,1985,other_renewables,12.492,3.9130000000000003,46.619,14.604000000000001
South America,1985,renewables,822.432,277.82,3069.327,1036.829
South America,1985,solar,0.0,0.0,0.0,0.0
South America,1985,wind,0.0,0.0,0.0,0.0
South America,1986,coal,182.38,11.857000000000001,0.0,43.356
South America,1986,gas,465.95,37.804,1703.8039999999999,138.235
South America,1986,hydro,871.2139999999999,294.629,3185.703,1077.347
South America,1986,nuclear,16.614,5.855,60.75,21.41
South America,1986,oil,1489.908,32.272,5448.035,118.006
South America,1986,other_renewables,13.136,4.115,48.032,15.047
South America,1986,renewables,884.35,298.744,3233.736,1092.394
South America,1986,solar,0.0,0.0,0.0,0.0
South America,1986,wind,0.0,0.0,0.0,0.0
South America,1987,coal,199.665,11.02,0.0,39.501
South America,1987,gas,465.10900000000004,36.179,1667.156,129.681
South America,1987,hydro,930.308,314.613,3334.637,1127.714
South America,1987,nuclear,21.105,7.438,75.65100000000001,26.660999999999998
South America,1987,oil,1528.4470000000001,31.557,5478.6359999999995,113.11399999999999
South America,1987,other_renewables,14.227,4.457,50.995,15.975
South America,1987,renewables,944.534,319.07,3385.632,1143.6889999999999
South America,1987,solar,0.0,0.0,0.0,0.0
South America,1987,wind,0.0,0.0,0.0,0.0
South America,1988,coal,198.197,12.584000000000001,0.0,44.235
South America,1988,gas,501.54400000000004,46.001000000000005,1763.0770000000002,161.707
South America,1988,hydro,965.294,326.445,3393.2940000000003,1147.55
South America,1988,nuclear,18.177,6.406000000000001,63.898,22.519000000000002
South America,1988,oil,1575.372,30.647,5537.903,107.73200000000001
South America,1988,other_renewables,13.748,4.3069999999999995,48.328,15.139000000000001
South America,1988,renewables,979.0419999999999,330.751,3441.623,1162.69
South America,1988,solar,0.0,0.0,0.0,0.0
South America,1988,wind,0.0,0.0,0.0,0.0
South America,1989,coal,214.542,15.249,0.0,52.592
South America,1989,gas,521.825,45.93600000000001,1799.756,158.43200000000002
South America,1989,hydro,990.3539999999999,334.92,3415.6929999999998,1155.125
South America,1989,nuclear,19.491,6.869,67.223,23.691
South America,1989,oil,1556.015,30.475,5366.639,105.10799999999999
South America,1989,other_renewables,13.867,4.343999999999999,47.828,14.982999999999999
South America,1989,renewables,1004.221,339.264,3463.5209999999997,1170.108
South America,1989,solar,0.0,0.0,0.0,0.0
South America,1989,wind,0.0,0.0,0.0,0.0
South America,1990,coal,179.87599999999998,15.523,0.0,52.55
South America,1990,gas,540.368,43.403999999999996,1829.286,146.933
South America,1990,hydro,1028.75,347.904,3482.587,1177.748
South America,1990,nuclear,27.006999999999998,9.517999999999999,91.427,32.221
South America,1990,oil,1537.565,24.813000000000002,5205.06,83.999
South America,1990,other_renewables,17.480999999999998,5.476,59.177,18.538
South America,1990,renewables,1046.231,353.381,3541.764,1196.286
South America,1990,solar,0.0,0.0,0.0,0.0
South America,1990,wind,0.0,0.0,0.0,0.0
South America,1991,coal,190.329,14.513,0.0,48.243
South America,1991,gas,549.306,45.895,1825.973,152.563
South America,1991,hydro,1101.411,372.477,3661.2459999999996,1238.167
South America,1991,nuclear,26.099,9.198,86.758,30.575
South America,1991,oil,1560.005,24.484,5185.679,81.388
South America,1991,other_renewables,18.124000000000002,5.678,60.246,18.873
South America,1991,renewables,1119.535,378.155,3721.492,1257.04
South America,1991,solar,0.0,0.0,0.0,0.0
South America,1991,wind,0.0,0.0,0.0,0.0
South America,1992,coal,200.238,13.109000000000002,0.0,42.809
South America,1992,gas,568.645,46.68899999999999,1856.93,152.465
South America,1992,hydro,1123.879,380.075,3670.0640000000003,1241.149
South America,1992,nuclear,25.084,8.84,81.911,28.866999999999997
South America,1992,oil,1696.004,27.772,5538.358,90.691
South America,1992,other_renewables,23.62,7.399,77.131,24.162
South America,1992,renewables,1147.498,387.475,3747.195,1265.3110000000001
South America,1992,solar,0.0,0.0,0.0,0.0
South America,1992,wind,0.0,0.0,0.0,0.0
South America,1993,coal,202.43099999999998,13.705,0.0,43.982
South America,1993,gas,609.325,50.126999999999995,1955.463,160.868
South America,1993,hydro,1211.027,409.54699999999997,3886.46,1314.33
South America,1993,nuclear,23.245,8.192,74.598,26.29
South America,1993,oil,1716.5410000000002,25.154,5508.767,80.726
South America,1993,other_renewables,23.819000000000003,7.462000000000001,76.439,23.945999999999998
South America,1993,renewables,1234.846,417.009,3962.9,1338.276
South America,1993,solar,0.0,0.0,0.0,0.0
South America,1993,wind,0.0,0.0,0.0,0.0
South America,1994,coal,215.74,15.552,0.0,49.067
South America,1994,gas,634.749,50.993,2002.6270000000002,160.881
South America,1994,hydro,1286.894,435.204,4060.137,1373.065
South America,1994,nuclear,23.523000000000003,8.29,74.215,26.155
South America,1994,oil,1842.36,21.366999999999997,5812.6269999999995,67.414
South America,1994,other_renewables,25.397,7.956,80.12899999999999,25.101
South America,1994,renewables,1312.2920000000001,443.16,4140.266,1398.1660000000002
South America,1994,solar,0.0,0.0,0.0,0.0
South America,1994,wind,0.0,0.0,0.0,0.0
South America,1995,coal,219.18,18.015,0.0,55.894
South America,1995,gas,700.09,59.335,2172.152,184.09599999999998
South America,1995,hydro,1334.111,451.17199999999997,4139.317,1399.842
South America,1995,nuclear,27.198,9.585,84.385,29.739
South America,1995,oil,1902.884,24.158,5904.035,74.954
South America,1995,other_renewables,26.599,8.332,82.527,25.853
South America,1995,renewables,1360.71,459.505,4221.844,1425.694
South America,1995,solar,0.0,0.0,0.0,0.0
South America,1995,wind,0.0,0.0,0.0,0.0
South America,1996,coal,225.47400000000002,19.335,0.0,59.013000000000005
South America,1996,gas,773.373,66.255,2360.469,202.22099999999998
South America,1996,hydro,1382.4720000000002,467.527,4219.5470000000005,1426.974
South America,1996,nuclear,28.052,9.886000000000001,85.619,30.174
South America,1996,oil,1935.461,27.136,5907.366,82.823
South America,1996,other_renewables,30.218000000000004,9.466000000000001,92.23200000000001,28.893
South America,1996,renewables,1412.726,477.005,4311.887,1455.904
South America,1996,solar,0.0,0.0,0.0,0.0
South America,1996,wind,0.036000000000000004,0.012,0.10800000000000001,0.037000000000000005
South America,1997,coal,242.63,21.642,0.0,65.001
South America,1997,gas,783.8480000000001,69.141,2354.299,207.665
South America,1997,hydro,1463.273,494.852,4394.958,1486.295
South America,1997,nuclear,31.581999999999997,11.13,94.85600000000001,33.429
South America,1997,oil,2067.474,27.178,6209.683000000001,81.63
South America,1997,other_renewables,32.093,10.052999999999999,96.391,30.195999999999998
South America,1997,renewables,1495.422,504.925,4491.52,1516.5479999999998
South America,1997,solar,0.0,0.0,0.0,0.0
South America,1997,wind,0.057,0.019,0.17,0.057999999999999996
South America,1998,coal,237.445,22.798000000000002,0.0,67.41
South America,1998,gas,845.7589999999999,77.825,2500.774,230.11599999999999
South America,1998,hydro,1496.3570000000002,506.041,4424.484,1496.28
South America,1998,nuclear,30.412,10.718,89.925,31.691
South America,1998,oil,2142.436,31.822,6334.8369999999995,94.09299999999999
South America,1998,other_renewables,30.836,9.66,91.178,28.563000000000002
South America,1998,renewables,1527.306,515.739,4515.995,1524.9560000000001
South America,1998,solar,0.0,0.0,0.0,0.0
South America,1998,wind,0.11199999999999999,0.038,0.33299999999999996,0.11199999999999999
South America,1999,coal,234.507,27.401999999999997,0.0,79.806
South America,1999,gas,827.175,84.352,2409.03,245.66400000000002
South America,1999,hydro,1492.441,504.716,4346.521,1469.914
South America,1999,nuclear,31.448,11.083,91.588,32.278
South America,1999,oil,2190.035,38.725,6378.164000000001,112.781
South America,1999,other_renewables,34.536,10.819,100.581,31.508000000000003
South America,1999,renewables,1527.088,515.573,4447.424,1501.5320000000002
South America,1999,solar,0.0,0.0,0.0,0.0
South America,1999,wind,0.111,0.037000000000000005,0.322,0.109
South America,2000,coal,236.41,25.291,0.0,72.59
South America,2000,gas,875.387,93.03399999999999,2512.505,267.024
South America,2000,hydro,1577.2479999999998,533.3969999999999,4526.964,1530.9370000000001
South America,2000,nuclear,34.683,12.222999999999999,99.546,35.082
South America,2000,oil,2134.067,34.561,6125.128000000001,99.197
South America,2000,other_renewables,33.192,10.398,95.26700000000001,29.844
South America,2000,renewables,1610.557,543.8340000000001,4622.565,1560.894
South America,2000,solar,0.006,0.002,0.016,0.005
South America,2000,wind,0.111,0.038,0.319,0.10800000000000001
South America,2001,coal,222.49599999999998,21.95,0.0,62.123000000000005
South America,2001,gas,909.83,101.54899999999999,2574.99,287.403
South America,2001,hydro,1472.255,501.144,4166.755999999999,1418.3310000000001
South America,2001,nuclear,60.153999999999996,21.338,170.24599999999998,60.391000000000005
South America,2001,oil,2135.45,35.713,6043.723000000001,101.074
South America,2001,other_renewables,37.751999999999995,11.825999999999999,106.844,33.47
South America,2001,renewables,1510.289,513.066,4274.401,1452.0739999999998
South America,2001,solar,0.008,0.003,0.023,0.008
South America,2001,wind,0.275,0.09300000000000001,0.777,0.265
South America,2002,coal,212.984,20.116,0.0,56.168
South America,2002,gas,911.94,101.40100000000001,2546.37,283.137
South America,2002,hydro,1534.441,525.703,4284.554,1467.899
South America,2002,nuclear,55.056999999999995,19.657,153.734,54.887
South America,2002,oil,2132.61,33.751999999999995,5954.795,94.243
South America,2002,other_renewables,42.631,13.355,119.036,37.29
South America,2002,renewables,1577.505,539.206,4404.799,1505.602
South America,2002,solar,0.013999999999999999,0.005,0.038,0.013000000000000001
South America,2002,wind,0.419,0.14400000000000002,1.171,0.401
South America,2003,coal,222.673,20.72,0.0,57.11
South America,2003,gas,943.716,109.91799999999999,2601.133,302.964
South America,2003,hydro,1590.0610000000001,548.273,4382.630999999999,1511.1870000000001
South America,2003,nuclear,58.23,20.924,160.498,57.672
South America,2003,oil,2084.282,34.025999999999996,5744.835,93.78399999999999
South America,2003,other_renewables,48.836000000000006,15.298,134.60399999999998,42.167
South America,2003,renewables,1639.345,563.727,4518.472,1553.78
South America,2003,solar,0.019,0.006,0.052000000000000005,0.018000000000000002
South America,2003,wind,0.43,0.14800000000000002,1.1840000000000002,0.408
South America,2004,coal,234.22400000000002,24.660999999999998,0.0,67.13
South America,2004,gas,1059.851,126.93299999999999,2885.006,345.522
South America,2004,hydro,1630.88,565.953,4439.395,1540.5729999999999
South America,2004,nuclear,53.867,19.48,146.629,53.026
South America,2004,oil,2168.959,36.882,5904.093000000001,100.395
South America,2004,other_renewables,51.488,16.129,140.155,43.905
South America,2004,renewables,1682.9460000000001,582.283,4581.125,1585.025
South America,2004,solar,0.023,0.008,0.063,0.022000000000000002
South America,2004,wind,0.555,0.193,1.511,0.524
South America,2005,coal,220.90200000000002,25.456999999999997,0.0,68.468
South America,2005,gas,1091.09,125.89299999999999,2934.579,338.6
South America,2005,hydro,1716.4920000000002,599.457,4616.65,1612.289
South America,2005,nuclear,45.964,16.727999999999998,123.624,44.99100000000001
South America,2005,oil,2236.5370000000003,41.32899999999999,6015.356,111.15899999999999
South America,2005,other_renewables,55.461000000000006,17.374000000000002,149.168,46.729
South America,2005,renewables,1772.621,617.064,4767.613,1659.645
South America,2005,solar,0.027999999999999997,0.01,0.07400000000000001,0.026000000000000002
South America,2005,wind,0.64,0.223,1.72,0.601
South America,2006,coal,255.377,29.366999999999997,0.0,78.079
South America,2006,gas,1160.605,123.251,3085.7090000000003,327.69
South America,2006,hydro,1783.389,626.761,4741.5070000000005,1666.374
South America,2006,nuclear,58.636,21.475,155.89700000000002,57.096000000000004
South America,2006,oil,2276.334,47.585,6052.103,126.514
South America,2006,other_renewables,58.985,18.477999999999998,156.82299999999998,49.126999999999995
South America,2006,renewables,1843.4520000000002,645.618,4901.197,1716.5079999999998
South America,2006,solar,0.0,0.0,0.001,0.0
South America,2006,wind,1.078,0.379,2.866,1.0070000000000001
South America,2007,coal,272.518,32.755,0.0,86.12299999999999
South America,2007,gas,1190.263,124.07600000000001,3129.595,326.238
South America,2007,hydro,1835.567,649.156,4826.312,1706.845
South America,2007,nuclear,53.192,19.604,139.86,51.545
South America,2007,oil,2438.49,60.303000000000004,6411.594,158.55700000000002
South America,2007,other_renewables,74.138,23.225,194.93400000000003,61.066
South America,2007,renewables,1911.9470000000001,673.173,5027.139,1769.995
South America,2007,solar,0.0,0.0,0.001,0.0
South America,2007,wind,2.241,0.7929999999999999,5.892,2.084
South America,2008,coal,292.824,33.498000000000005,0.0,87.133
South America,2008,gas,1197.767,140.601,3115.62,365.73
South America,2008,hydro,1833.229,652.381,4768.575,1696.967
South America,2008,nuclear,57.605,21.363000000000003,149.841,55.568000000000005
South America,2008,oil,2526.212,73.72399999999999,6571.156,191.77
South America,2008,other_renewables,85.441,26.765,222.247,69.622
South America,2008,renewables,1922.4170000000001,680.48,5000.571,1770.057
South America,2008,solar,0.001,0.0,0.002,0.001
South America,2008,wind,3.747,1.3330000000000002,9.746,3.468
South America,2009,coal,245.31599999999997,33.014,0.0,84.978
South America,2009,gas,1143.2,129.597,2942.573,333.579
South America,2009,hydro,1872.783,670.597,4820.508,1726.1029999999998
South America,2009,nuclear,56.653,21.14,145.82299999999998,54.413999999999994
South America,2009,oil,2513.465,74.328,6469.609,191.31900000000002
South America,2009,other_renewables,96.59200000000001,30.259,248.627,77.88600000000001
South America,2009,renewables,1973.463,702.319,5079.655,1807.755
South America,2009,solar,0.001,0.0,0.002,0.001
South America,2009,wind,4.087,1.463,10.519,3.766
South America,2010,coal,301.767,37.788000000000004,0.0,96.264
South America,2010,gas,1240.755,166.74599999999998,3160.808,424.784
South America,2010,hydro,1861.39,670.6310000000001,4741.866,1708.424
South America,2010,nuclear,57.885,21.733,147.461,55.365
South America,2010,oil,2679.0170000000003,74.941,6824.7609999999995,190.912
South America,2010,other_renewables,128.07399999999998,40.121,326.267,102.20700000000001
South America,2010,renewables,1996.839,713.409,5086.92,1817.401
South America,2010,solar,0.032,0.011000000000000001,0.081,0.028999999999999998
South America,2010,wind,7.343,2.6460000000000004,18.707,6.74
South America,2011,coal,318.621,40.678000000000004,0.0,102.573
South America,2011,gas,1289.026,157.762,3250.422,397.815
South America,2011,hydro,1964.872,712.257,4954.645,1796.037
South America,2011,nuclear,58.395,22.059,147.251,55.625
South America,2011,oil,2792.625,74.997,7041.915,189.114
South America,2011,other_renewables,134.205,42.042,338.413,106.012
South America,2011,renewables,2108.105,757.571,5315.821999999999,1910.3010000000002
South America,2011,solar,0.111,0.04,0.27899999999999997,0.10099999999999999
South America,2011,wind,8.917,3.2319999999999998,22.485,8.151
South America,2012,coal,336.93699999999995,48.946000000000005,0.0,122.18700000000001
South America,2012,gas,1383.286,192.56599999999997,3453.1929999999998,480.715
South America,2012,hydro,1912.869,697.6339999999999,4775.229,1741.5539999999999
South America,2012,nuclear,59.044,22.44,147.39600000000002,56.02
South America,2012,oil,2916.185,84.289,7279.878000000001,210.417
South America,2012,other_renewables,150.631,47.187,376.031,117.79700000000001
South America,2012,renewables,2080.321,750.956,5193.252,1874.665
South America,2012,solar,0.353,0.129,0.882,0.322
South America,2012,wind,16.468,6.006,41.11,14.993
South America,2013,coal,365.959,64.008,0.0,158.215
South America,2013,gas,1433.626,223.903,3543.65,553.444
South America,2013,hydro,1840.7939999999999,675.4169999999999,4550.092000000001,1669.503
South America,2013,nuclear,56.638999999999996,21.656999999999996,140.0,53.531000000000006
South America,2013,oil,3051.6220000000003,88.755,7543.026999999999,219.385
South America,2013,other_renewables,171.74599999999998,53.802,424.523,132.987
South America,2013,renewables,2034.91,737.427,5029.909000000001,1822.7779999999998
South America,2013,solar,0.7609999999999999,0.27899999999999997,1.88,0.69
South America,2013,wind,21.609,7.928999999999999,53.413999999999994,19.598
South America,2014,coal,383.017,65.816,0.0,161.12
South America,2014,gas,1484.237,239.66299999999998,3633.438,586.6990000000001
South America,2014,hydro,1776.912,655.9060000000001,4349.913,1605.668
South America,2014,nuclear,54.313,20.892,132.959,51.145
South America,2014,oil,3051.638,96.402,7470.463000000001,235.995
South America,2014,other_renewables,189.045,59.221000000000004,462.785,144.97299999999998
South America,2014,renewables,2010.136,731.434,4920.848,1790.5629999999999
South America,2014,solar,2.0869999999999997,0.77,5.109,1.886
South America,2014,wind,42.092,15.537,103.041,38.035
South America,2015,coal,374.87199999999996,65.906,0.0,159.826
South America,2015,gas,1545.611,249.15,3748.1820000000002,604.2
South America,2015,hydro,1721.818,639.375,4175.495,1550.516
South America,2015,nuclear,56.265,21.773000000000003,136.446,52.801
South America,2015,oil,2913.32,89.74600000000001,7064.946,217.639
South America,2015,other_renewables,200.75,62.888000000000005,486.829,152.506
South America,2015,renewables,2000.871,731.3389999999999,4852.210999999999,1773.533
South America,2015,solar,4.913,1.824,11.914000000000001,4.4239999999999995
South America,2015,wind,73.389,27.252,177.97299999999998,66.08800000000001
South America,2016,coal,360.476,67.842,0.0,163.016
South America,2016,gas,1534.115,233.94299999999998,3686.315,562.141
South America,2016,hydro,1751.9160000000002,654.423,4209.667,1572.51
South America,2016,nuclear,62.037,24.149,149.067,58.028
South America,2016,oil,2761.4429999999998,73.57,6635.454000000001,176.78099999999998
South America,2016,other_renewables,206.97799999999998,64.83800000000001,497.345,155.8
South America,2016,renewables,2076.621,763.2389999999999,4989.9,1833.981
South America,2016,solar,8.448,3.156,20.299,7.582000000000001
South America,2016,wind,109.281,40.821,262.59,98.09
South America,2017,coal,358.694,61.278999999999996,0.0,145.935
South America,2017,gas,1538.714,232.799,3664.442,554.411
South America,2017,hydro,1786.48,671.283,4254.496,1598.6589999999999
South America,2017,nuclear,55.74100000000001,21.826999999999998,132.748,51.981
South America,2017,oil,2738.072,55.04,6520.710999999999,131.078
South America,2017,other_renewables,215.56599999999997,67.542,513.37,160.85
South America,2017,renewables,2154.165,795.985,5130.138,1895.636
South America,2017,solar,14.538,5.462999999999999,34.622,13.01
South America,2017,wind,137.58100000000002,51.696999999999996,327.649,123.117
South America,2018,coal,350.587,59.75,0.0,141.059
South America,2018,gas,1470.75,224.37900000000002,3472.18,529.72
South America,2018,hydro,1801.076,680.7489999999999,4252.022,1607.128
South America,2018,nuclear,57.24,22.546,135.134,53.227
South America,2018,oil,2638.777,47.966,6229.685,113.24
South America,2018,other_renewables,226.57,71.02,534.891,167.665
South America,2018,renewables,2213.234,821.915,5225.054,1940.396
South America,2018,solar,26.857,10.151,63.403999999999996,23.965
South America,2018,wind,158.731,59.995,374.736,141.638
South America,2019,coal,345.465,60.857,0.0,142.457
South America,2019,gas,1398.971,225.558,3274.75,527.993
South America,2019,hydro,1763.96,669.188,4129.126,1566.453
South America,2019,nuclear,62.153999999999996,24.572,145.491,57.518
South America,2019,oil,2595.695,39.185,6076.073,91.725
South America,2019,other_renewables,231.00599999999997,72.407,540.745,169.493
South America,2019,renewables,2227.373,829.763,5213.895,1942.3310000000001
South America,2019,solar,41.052,15.574000000000002,96.096,36.455999999999996
South America,2019,wind,191.354,72.593,447.92800000000005,169.929
South America,2020,coal,306.10200000000003,57.162,0.0,132.701
South America,2020,gas,1270.646,207.22799999999998,2949.778,481.075
South America,2020,hydro,1740.007,662.535,4039.3920000000003,1538.0610000000001
South America,2020,nuclear,62.286,24.715,144.596,57.375
South America,2020,oil,2318.18,31.151999999999997,5381.608,72.318
South America,2020,other_renewables,244.669,76.69800000000001,567.993,178.05200000000002
South America,2020,renewables,2250.391,840.4069999999999,5224.237,1950.989
South America,2020,solar,56.676,21.58,131.572,50.098
South America,2020,wind,209.03900000000002,79.595,485.28,184.778
South America,2021,coal,340.19300000000004,57.82899999999999,0.0,133.166
South America,2021,gas,1414.6879999999999,250.46200000000002,3257.697,576.755
South America,2021,hydro,1643.83,628.2130000000001,3785.357,1446.628
South America,2021,nuclear,64.12,25.535999999999998,147.654,58.803999999999995
South America,2021,oil,2549.028,46.659,5869.818,107.444
South America,2021,other_renewables,231.72,72.65899999999999,533.5980000000001,167.317
South America,2021,renewables,2225.141,834.4730000000001,5123.981,1921.596
South America,2021,solar,83.139,31.773000000000003,191.449,73.165
South America,2021,wind,266.452,101.82799999999999,613.576,234.487
World,1980,coal,20857.609,0.0,0.0,0.0
World,1980,gas,14236.961000000001,0.0,3193.381,0.0
World,1980,hydro,5120.469,1731.649,1148.532,388.413
World,1980,nuclear,2020.096,711.924,453.11199999999997,159.686
World,1980,oil,35514.422,0.0,7965.960999999999,0.0
World,1980,other_renewables,153.789,49.717,34.495,11.152000000000001
World,1980,renewables,5304.147,1781.3770000000002,1189.732,399.56699999999995
World,1980,solar,0.0,0.0,0.0,0.0
World,1980,wind,0.031,0.01,0.006999999999999999,0.002
World,1981,coal,21149.68,0.0,0.0,0.0
World,1981,gas,14395.873,0.0,3172.998,0.0
World,1981,hydro,5230.628,1768.904,1152.884,389.885
World,1981,nuclear,2385.643,840.7510000000001,525.82,185.31
World,1981,oil,34251.57,0.0,7549.398,0.0
World,1981,other_renewables,164.908,53.486000000000004,36.347,11.789000000000001
World,1981,renewables,5422.865,1822.4,1195.255,401.676
World,1981,solar,0.0,0.0,0.0,0.0
World,1981,wind,0.031,0.01,0.006999999999999999,0.002
World,1982,coal,21385.451,0.0,0.0,0.0
World,1982,gas,14469.733999999999,0.0,3133.752,0.0
World,1982,hydro,5325.266,1800.908,1153.308,390.028
World,1982,nuclear,2588.317,912.178,560.559,197.553
World,1982,oil,33185.266,0.0,7187.028,0.0
World,1982,other_renewables,191.233,61.708999999999996,41.416000000000004,13.364
World,1982,renewables,5551.776,1862.636,1202.364,403.39599999999996
World,1982,solar,0.0,0.0,0.0,0.0
World,1982,wind,0.055,0.019,0.012,0.004
World,1983,coal,22046.346,0.0,0.0,0.0
World,1983,gas,14703.833,0.0,3128.764,0.0
World,1983,hydro,5552.5419999999995,1877.769,1181.501,399.56199999999995
World,1983,nuclear,2933.4590000000003,1033.813,624.198,219.98
World,1983,oil,32937.605,0.0,7008.648,0.0
World,1983,other_renewables,211.771,68.355,45.062,14.545
World,1983,renewables,5808.928000000001,1946.16,1236.056,414.115
World,1983,solar,0.009000000000000001,0.003,0.002,0.001
World,1983,wind,0.09699999999999999,0.033,0.021,0.006999999999999999
World,1984,coal,23001.077999999998,0.0,0.0,0.0
World,1984,gas,15902.68,0.0,3324.133,0.0
World,1984,hydro,5740.62,1941.3729999999998,1199.96,405.805
World,1984,nuclear,3559.857,1254.568,744.1160000000001,262.242
World,1984,oil,33680.055,0.0,7040.133000000001,0.0
World,1984,other_renewables,236.321,76.346,49.398,15.959000000000001
World,1984,renewables,6030.804,2017.771,1260.617,421.774
World,1984,solar,0.019,0.006,0.004,0.001
World,1984,wind,0.132,0.045,0.027999999999999997,0.009000000000000001
World,1985,coal,23987.826,3748.3109999999997,0.0,769.529
World,1985,gas,16262.222,1426.3039999999999,3338.636,292.82
World,1985,hydro,5854.194,1979.7820000000002,1201.867,406.449
World,1985,nuclear,4224.837,1488.922,867.36,305.676
World,1985,oil,33660.102,1108.861,6910.422,227.649
World,1985,other_renewables,244.355,79.072,50.166000000000004,16.233
World,1985,renewables,6162.349,2058.929,1265.131,422.69800000000004
World,1985,solar,0.035,0.012,0.006999999999999999,0.002
World,1985,wind,0.19,0.064,0.039,0.013000000000000001
World,1986,coal,24258.033,3838.927,0.0,773.8889999999999
World,1986,gas,16421.109,1432.6660000000002,3310.3309999999997,288.811
World,1986,hydro,5933.473000000001,2006.5929999999998,1196.129,404.509
World,1986,nuclear,4525.085999999999,1594.736,912.212,321.483
World,1986,oil,34700.832,1166.326,6995.339,235.12
World,1986,other_renewables,265.205,85.915,53.463,17.32
World,1986,renewables,6278.812,2092.6620000000003,1265.745,421.86
World,1986,solar,0.045,0.015,0.009000000000000001,0.003
World,1986,wind,0.41100000000000003,0.139,0.083,0.027999999999999997
World,1987,coal,25212.426,4057.908,0.0,803.1460000000001
World,1987,gas,17281.895,1516.49,3420.452,300.145
World,1987,hydro,6013.859,2033.7779999999998,1190.27,402.528
World,1987,nuclear,4922.331,1734.733,974.2330000000001,343.34
World,1987,oil,35393.543,1181.094,7005.129,233.763
World,1987,other_renewables,283.88,91.96,56.18600000000001,18.201
World,1987,renewables,6379.483,2125.944,1262.635,420.769
World,1987,solar,0.031,0.011000000000000001,0.006,0.002
World,1987,wind,0.578,0.195,0.114,0.039
World,1988,coal,25967.129,4200.405,0.0,816.3380000000001
World,1988,gas,18088.848,1540.9379999999999,3515.5229999999997,299.47700000000003
World,1988,hydro,6206.563,2098.947,1206.23,407.925
World,1988,nuclear,5366.448,1891.249,1042.9560000000001,367.56
World,1988,oil,36552.59,1254.357,7103.906,243.78099999999998
World,1988,other_renewables,292.291,94.602,56.806000000000004,18.386
World,1988,renewables,6585.428000000001,2193.891,1279.862,426.37699999999995
World,1988,solar,0.03,0.01,0.006,0.002
World,1988,wind,0.98,0.332,0.191,0.064
World,1989,coal,26215.676,4376.661,0.0,835.6489999999999
World,1989,gas,18867.308999999997,1728.516,3602.3940000000002,330.031
World,1989,hydro,6173.5830000000005,2087.7929999999997,1178.741,398.629
World,1989,nuclear,5518.996,1945.011,1053.759,371.36699999999996
World,1989,oil,37156.832,1346.963,7094.469,257.18
World,1989,other_renewables,321.91900000000004,104.53,61.465,19.958
World,1989,renewables,6595.4169999999995,2195.235,1259.2839999999999,419.14300000000003
World,1989,solar,0.775,0.262,0.14800000000000002,0.05
World,1989,wind,7.835,2.65,1.496,0.506
World,1990,coal,25904.468999999997,4459.965,0.0,837.155
World,1990,gas,19481.125,1789.7320000000002,3656.6940000000004,335.941
World,1990,hydro,6383.380999999999,2158.743,1198.1889999999999,405.20599999999996
World,1990,nuclear,5676.340999999999,2000.4620000000002,1065.474,375.496
World,1990,oil,37608.02,1364.747,7059.193,256.16900000000004
World,1990,other_renewables,361.125,117.197,67.785,21.998
World,1990,renewables,6857.331,2279.9610000000002,1287.152,427.959
World,1990,solar,1.148,0.38799999999999996,0.21600000000000003,0.073
World,1990,wind,10.741,3.6319999999999997,2.016,0.682
World,1991,coal,25654.252,4556.455,0.0,841.562
World,1991,gas,19972.84,1815.255,3688.9159999999997,335.27099999999996
World,1991,hydro,6532.1630000000005,2209.0589999999997,1206.469,408.006
World,1991,nuclear,5947.927,2096.175,1098.562,387.156
World,1991,oil,37610.637,1350.0829999999999,6946.558000000001,249.356
World,1991,other_renewables,376.749,122.234,69.584,22.576
World,1991,renewables,7029.141,2335.885,1298.259,431.43
World,1991,solar,1.494,0.505,0.276,0.09300000000000001
World,1991,wind,12.084000000000001,4.087,2.2319999999999998,0.755
World,1992,coal,25556.593999999997,4648.5,0.0,845.3489999999999
World,1992,gas,20063.484,1829.406,3648.627,332.685
World,1992,hydro,6530.394,2208.46,1187.579,401.61800000000005
World,1992,nuclear,5993.084,2112.089,1089.867,384.092
